2023-01-19 17:31:53 [INFO] ...are/nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb.lua:23: 	"New session gdb"
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\b\27[K" }, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\b\27[K"
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1227, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1227, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\a" }, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\a"
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1228, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1228, ")" }
2023-01-19 17:32:23 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:26 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "j" }, ")" }
2023-01-19 17:32:26 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"j"
2023-01-19 17:32:26 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1229, ")" }
2023-01-19 17:32:26 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1229, ")" }
2023-01-19 17:32:26 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:27 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:125: 	{ "function ParserImpl:feed(", { "\b\27[K" }, ")" }
2023-01-19 17:32:27 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:127: 	"\b\27[K"
2023-01-19 17:32:27 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:144: 	{ "function ParserImpl:_delay_parsing(", 50, 1230, ")" }
2023-01-19 17:32:27 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:180: 	{ "function ParserImpl:delay_elapsed(", 1230, ")" }
2023-01-19 17:32:27 [DEBUG] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/parser_impl.lua:155: 	{ "function ParserImpl:_search(", 0, ")" }
2023-01-19 17:32:28 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:267: 	{ "function App:on_buf_leave()" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "jump_bottom_gdb_buf", false, ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "jump_bottom_gdb_buf", ")" }
2023-01-19 17:32:28 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:256: 	{ "function App:on_buf_enter()" }
2023-01-19 17:32:28 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:32:28 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:32:28 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:106: 	{ "function Keymaps:dispatch_set()" }
2023-01-19 17:32:28 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:98: 	{ "function Keymaps:_dispatch(", "set_keymaps", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "set_keymaps", <function 1>, ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "set_keymaps", ")" }
2023-01-19 17:32:28 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:44: 	{ "function Keymaps:set()" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_until", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_continue", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_next", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_step", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_finish", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_breakpoint", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_frameup", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_framedown", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_quit", ")" }
2023-01-19 17:32:28 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:265: 	{ "function Win:query_breakpoints()" }
2023-01-19 17:32:28 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:32:28 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:78: 	{ "function Breakpoint:query(", 1, "/home/lain/src/cp/sbor/regjan32/d5/b.cpp", ")" }
2023-01-19 17:32:28 [INFO] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:79: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:28 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/backend/gdb.lua:49: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:32:28 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:62: 	{ "function Proxy:query(", "handle-command info breakpoints", ")" }
2023-01-19 17:32:28 [INFO] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:63: 	"Query handle-command info breakpoints"
2023-01-19 17:32:28 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:44: 	{ "function Proxy:_ensure_connected()" }
2023-01-19 17:32:28 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:33: 	{ "function Breakpoint:clear_signs()" }
2023-01-19 17:32:28 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:44: 	{ "function Breakpoint:_set_signs(", 1, ")" }
2023-01-19 17:32:28 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "sign_breakpoint_priority", ")" }
2023-01-19 17:32:51 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:267: 	{ "function App:on_buf_leave()" }
2023-01-19 17:32:51 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:32:51 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:112: 	{ "function Keymaps:dispatch_unset()" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:98: 	{ "function Keymaps:_dispatch(", "unset_keymaps", ")" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "unset_keymaps", <function 1>, ")" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "unset_keymaps", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:62: 	{ "function Keymaps:unset()" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_until", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f4>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_continue", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f5>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_next", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f10>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_step", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f11>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_finish", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f12>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_breakpoint", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f8>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_frameup", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<c-p>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_framedown", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<c-n>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f9>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:32:51 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f9>" }
2023-01-19 17:32:51 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_quit", ")" }
2023-01-19 17:32:51 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:256: 	{ "function App:on_buf_enter()" }
2023-01-19 17:33:26 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:267: 	{ "function App:on_buf_leave()" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "jump_bottom_gdb_buf", false, ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "jump_bottom_gdb_buf", ")" }
2023-01-19 17:33:26 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:256: 	{ "function App:on_buf_enter()" }
2023-01-19 17:33:26 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:33:26 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:33:26 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:106: 	{ "function Keymaps:dispatch_set()" }
2023-01-19 17:33:26 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:98: 	{ "function Keymaps:_dispatch(", "set_keymaps", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "set_keymaps", <function 1>, ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "set_keymaps", ")" }
2023-01-19 17:33:26 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:44: 	{ "function Keymaps:set()" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_until", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_continue", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_next", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_step", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_finish", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_breakpoint", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_frameup", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_framedown", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_quit", ")" }
2023-01-19 17:33:26 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:265: 	{ "function Win:query_breakpoints()" }
2023-01-19 17:33:26 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:33:26 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:78: 	{ "function Breakpoint:query(", 1, "/home/lain/src/cp/sbor/regjan32/d5/b.cpp", ")" }
2023-01-19 17:33:26 [INFO] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:79: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:33:26 [INFO] ...e/pack/packer/start/nvim-gdb/lua/nvimgdb/backend/gdb.lua:49: 	"Query breakpoints for /home/lain/src/cp/sbor/regjan32/d5/b.cpp"
2023-01-19 17:33:26 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:62: 	{ "function Proxy:query(", "handle-command info breakpoints", ")" }
2023-01-19 17:33:26 [INFO] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:63: 	"Query handle-command info breakpoints"
2023-01-19 17:33:26 [DEBUG] ...im/site/pack/packer/start/nvim-gdb/lua/nvimgdb/proxy.lua:44: 	{ "function Proxy:_ensure_connected()" }
2023-01-19 17:33:26 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:33: 	{ "function Breakpoint:clear_signs()" }
2023-01-19 17:33:26 [DEBUG] ...te/pack/packer/start/nvim-gdb/lua/nvimgdb/breakpoint.lua:44: 	{ "function Breakpoint:_set_signs(", 1, ")" }
2023-01-19 17:33:26 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "sign_breakpoint_priority", ")" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:267: 	{ "function App:on_buf_leave()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:112: 	{ "function Keymaps:dispatch_unset()" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:98: 	{ "function Keymaps:_dispatch(", "unset_keymaps", ")" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "unset_keymaps", <function 1>, ")" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "unset_keymaps", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:62: 	{ "function Keymaps:unset()" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_until", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f4>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_continue", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f5>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_next", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f10>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_step", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f11>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_finish", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f12>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_breakpoint", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f8>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_frameup", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<c-p>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_framedown", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<c-n>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f9>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_eval", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f9>" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_quit", ")" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:256: 	{ "function App:on_buf_enter()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:267: 	{ "function App:on_buf_leave()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:34:16 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:112: 	{ "function Keymaps:dispatch_unset()" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:98: 	{ "function Keymaps:_dispatch(", "unset_keymaps", ")" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "unset_keymaps", <function 1>, ")" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "unset_keymaps", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:62: 	{ "function Keymaps:unset()" }
2023-01-19 17:34:16 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:183: 	{ "function Config:get(", "key_until", ")" }
2023-01-19 17:34:16 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:66: 	{ "keystroke", "<f4>" }
2023-01-19 17:34:20 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/app.lua:267: 	{ "function App:on_buf_leave()" }
2023-01-19 17:34:20 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:84: 	{ "function Win:is_jump_window_active()" }
2023-01-19 17:34:20 [DEBUG] ...nvim/site/pack/packer/start/nvim-gdb/lua/nvimgdb/win.lua:71: 	{ "function Win:_has_jump_win()" }
2023-01-19 17:34:20 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:112: 	{ "function Keymaps:dispatch_unset()" }
2023-01-19 17:34:20 [DEBUG] .../site/pack/packer/start/nvim-gdb/lua/nvimgdb/keymaps.lua:98: 	{ "function Keymaps:_dispatch(", "unset_keymaps", ")" }
2023-01-19 17:34:20 [DEBUG] ...m/site/pack/packer/start/nvim-gdb/lua/nvimgdb/config.lua:192: 	{ "function Config:get_or(", "unset_keymaps", <function 1>, ")" }
